2;Нужно поменять фон рабочего стола на рабочем компьютере
2;Нужно изменить имя пользователя на новом компьютере
2;Нужно восстановить пароль от учтённой записи на рабочем компьютере
2;Нужно устранить шум из системного блока
2;Нужно решить проблему с нагрузкой на жёсткий диск
2;Нужно ускорить быстродействие запуска системы
2;Нужно сохранить резервную копию системы на случай фатальной ошибки
2;Нужно поменять пароль Wi-Fi
2;Необходимо пройти тест на психологическое самочувствие
2;Нужно сменить пароль учетной записи
2;Необходимо переустановить программу
2;Не удается авторизоваться на сайте
2;Как мне поменять пароль, если я потерял доступ к номеру телефона?
2;Нужно изменить учетные данные аккаунта
2;Необходимо создать новую учетную запись
2;Нужно добавить некоторые данные в учетную запись
2;Надо пройти тест на профориентацию 
2;Необходимо взломать программу и продлить пробный период
2;Не запускается средство диагностики сети
2;Добрый день! Не открывается файл, который был мне прислан.
2;Здравствуйте! Не открывается сообщение, которое было мне прислано.
2;Добрый вечер! Не могу войти на свою страну в бб.
2;Здравствуйте! Не заграждается картинка.
2;Здравствуйте! Не открывается моя страница с личными данными.
2;Некорректная работа службы по смене пароля
2;Восстановление авторизации при вылете
2;Не приходят коды подтверждения 
2;Добавление возможности аутентификации по почте и по логину
2;Не включается программа из-за ошибки 449
2;Функция восстановление пароль, хотя бы по паспорту или тд 
2;Добрый вечер! Долго заграждается ссылка или выдаёт ошибку.
2;Не открывается документ
2;не подключается к сети
2;Надо поменять имя 
2;Здравствуйте! Не открывается моя личная страница.
2;измените информацию об аккаунте
2;Надо сменить логин
2;Автоматически устранять ошибки при их выявлении.
2;После обновления приложения не заходит в личный кабинет
2;не работает клавиатура 
2;не подключается к серверу
2;При принятии видеозвонка ничего не происходит, черный экран и отсутствие звука
2;Не открывается окно настроек в Linux
2;Обновление пароля от личного кабинета каждые 14 дней
2;Кнопка быстрого заполнения форм для однообразных полей
2;Некоторые функции чата недоступны.
2;Сменить логин или почту аккаунта
2;Не работают видеозвонки в приложении,звук есть,а видео отсутствует 
2;надо сменить фотографию 
2;Не логинится в приложение
2;Ошибка доступа к приложению
2;Не работают аудиозвонки в приложении
2;Проверьте работоспособность приложения
2;Проверьте работоспособность сайта
2;При видеозвонке черный экран, но есть звук, решите проблему
2;проблемы с оплатой
2;перезагружается программа
2;не запускается приложение
2;верните деньги за приложение
2;не запускается сервер
2;надо сменить аватар
2;забыл пароль
2;Надо сменить пол
2;не запускается видео
2;не работает обратная связь
2;не открываться меню
2;Личный профиль с более удобным интерфейсом 
2;Быстрый запуск нужных для работы программ во время запуска системы.
2;Забыл пароль и секретные вопросы от компьютера, имя компьютера: Котяра MAC:50:46:5D:6E:8C:20
2;При запуске программы visual studio происходит вылет с выдачей ошибки:DLL не удалось зарегистрировать
2;Программа fasm assambler работает не корректно, частые вылеты без ошибок.
2;Установленный менеджер на компьютере часто вылетает, а так же зависает.
2;При запуске adobe photoshop выходит: запуск программы не возможен, она уже открыта.
2;Забыл пароль от своего пк так же как и секретный вопрос, просьба помочь со сменой пароль.
2;При запуске программы выходит ошибка, Dll файл не найден
2;Подключение к роутеру не возможно ,пишет что введет не верный пароль 
2;как поменять разрешение скачиваемого изображения?
2;как отключить рекламу на всех сайтах, она уже везде?
2;как убавить громкость видео, не могу найти ползунок для этого
2;как посмотреть историю посещённых мною страниц и сайтов?
2;где мне посмотреть все скаченные мною файлы?
2;я случайно выключил звук на вкладке, как его вернуть?
2;как я могу добавить сайт в панель быстрого доступа?
2;у меня сбилось время на компьютере, как это исправить?
2;как мне войти на свой аккаунт, если он заблокирован?
2;Мне нужно сменить информацию о себе
2;Хочу сменить свой пароль
2;Не могу запустить главное меню
2;Поменять личные данные
2;У меня не запускается настройка сайта
2;Не могу запустить онлайн конференцию
2;Не  отображается личная информация
2;Не могу запустить обновление данных аккаунта
2;Не могу в нести данные в личный кабинет 
2;Не могу запустить раздел оценками
2;Не могу скопировать и оправить адрес сайта
2;Не отправляется сообщение 
2;Мне нужно поменять имя в аккаунте
2;На сайте не запускается видео
2;Надо внести изменения в данные
2;Не могу изменить данные своих курсов
2;ОШИБКА ПРИ ЗАПУСКЕ ПРИЛОЖЕНИЯ 0XC000007B 
2;Здравствуйте, удалите пожалуйста дубли моего аккаунта, так получилось что я зарегистрировался в приложении пару раз, потому что забыл пароль.  
2;Здравствуйте, мой аккаунт не подключен к системе электронных библиотек, подключите пожалуйста 
2;В группе стоит запрет на сообщения и обмен документами, прошу снять запрет
2;Прошу в целях безопасности обновлять пароли для всех аккаунтов компании каждые 3 месяца
2;Здравствуйте, в вашей программе не хватает красной кнопки, я был бы рад если бы вы добавили её в новом обновлении.
2;Добавить кнопку библиотеки, чтобы в ней указывались ссылки на используемые в институте ЭБС.Добавить функцию с обучающими инструкциями по использованию BlackBoard
2;Добрый день, прошу добавить функцию привязки программы к сторонним аккаунтам, для удобного входа, например через ВК, Инстаграм и т.д
2;Измените дизайн и компоновку элементов на страницах.
2;Добавьте кнопку на вывод всей информации из бд
2;Присутствие на занятии
2;Добавьте кнопку чтобы было круто
2;Добавьте сохраните нескольких профилей
2;Добавить кнопку для перемещения информации
2;Не грузит сайт, когда заходит много народу
2;Если я пересылаю сообщение в дисциплине(допустим программирование)то оно дает возможность выбора в какую дисциплину мне переслать сообщения, но это очевидно что я хочу перестать сообщение в туже дисциплину. Почему нельзя автоматически пересылать сообщение в ту же дисциплину и при желании человека поменять его. 
2;Для быстрой связи с тех. поддержкой на главном экране госсуслуг
2;В программе Black Board не хватает аудио-видео связи
2;Добавьте меню «Долги»
2;Прибольшом количестве, сайт не грузит
2;Гипперссылки
2;Здравствуйте. Крайне не доволен работоспособностью сайта. Прошу Вас добавить тех. поддержку для обращения. 
2;Добавьте функцию удаления старых записей до определённой даты
2;Добавьте кнопку возврата домой
2;При вызове формы запроса пароля отсутствует кнопка 
2;Добавьте возможность выбора учетных записей при вводе пароля
2;Хочу удалять негативные отзывы, надо добавить ....ну пожалуйста
2;Добавьте пожалуйста функцию удаления текущего состояния задачи
2;Хотелось бы чтобы была добавлена кнопка быстрого сохранения проделанной работы
2;Добавьте кнопку сообщений на главном экране
2;Нужна кнопка вернутся обратно.
2;Кнопка отмены отправки сообщения 
2;Добрый день, очень давно пользуюсь вашем приложением для чтения новостей, при просмотре новостной ленты не хватает сортировки по времени, чтобы снова не попадать на старые статьи. 
2;Пользуюсь вашей программой давно . Но в  основном для создания своих значков для видео на ютуб . Могу ли я попросить добавить возможность переключать интерфейс?
2;Мне не хватает кнопки быстрого перемещения по предметам
2;Добрый день, не хватает кнопки для перехода на главную страницу, постоянно приходиться кликать назад, могли бы вы реализовать данную функцию?
2;Было бы неплохо добавить кнопку настройки программы.
2;Хочу возможность открыть программу полноэкранно, нажав F11.
2;Хотелось бы изменить интерфейс, добавить тона, как то скучно, надеюсь что то изменится
2;Добавьте кнопку для просмотра расписания на этой недели.
2;Добавьте бесполезное разделение экрана.
2;Здравствуйте, добавьте отдельную вкладку под аудио-сообщение
2;Здравствуйте, добавьте иврит в список доступных языков 
2;Хотелось бы добавить онлайн менеджера, чтобы не тратить время на получение ответа
2;Добавок кнопку отображения чата. 
2;Здраствуйте, добавьте пожалуйста возможность связаться с администрацией ПО
2;Не хватает кнопки сменить пользователя. 
2;Добавьте кнопку для отмены действия 
2;Прошу добавить постраничную навигацию, для того чтобы было более удобно работать с информацией. 
2;Добавьте кнопку получения доступа 
2;Добавьте возможность авторизации с мобильных устройств без перехода на мобильную версию
2;Прош удобавить график успеваемости для анализа данных
2;не видно ответов отдельных учеников, надо добавить возможность просмотра 
2;Добавьте горячую клавишу для открытия 2-го пространства  
2;Добавьте автоматизацию работы 
2;Добрый вечер,прошу вас добавить кнопку для быстрого выхода в главное меню.
2;Здравствуйте, я бы хотел что бы добавили дополнительные вкладку с личным кабинетом
2;Здравствуйте, прошу добавить функцию изменения формата файла в самой программе.
2;Кнопку тегов
2;Поиск по сайту
2;Поиск по сайту
2;Уведомление 
2;Редактирование сообщение 
2;Можно удалить из приложение рекламу, мешает при работе 
2;Не хватает кнопки в сообщения, чтобы написать письмо преподавателю, без поиска его в списке 
2;Добавьте, пожалуйста, кнопку на удаление сообщений из спама
2;Добавьте пожалуйста функцию faceid
2;Добавьте функционал для хранения лабораторных работ и презентаций
2;При загрузке сайта, выходит ошибка 500, можно решить эту проблему в ближайшее время 
2;Автосохранение сообщений 
2;Хотел бы увидеть возможность фильтрации всех входящих сообщений
2;Расширенные возможности меню 
2;Добавьте возможность отображения уведомлений на главной странице
2;Автосохранение фотографий/видео и текста под фотографией/видео. Автосохранение ежесуточное с возможностью получения rar архива. К примеру делаешь запрос,  и на почту приходит ссылка с возможностью скачать содержимое. 
2;Добавьте, пожалуйста, чтобы после прохождения теста, можно было видеть правильный ответ
2;Добавьте, пожалуйста, электронное расписание
2;добавьте, пожалуйста, функцию быстрого поиска по сообщениям
2;Здравствуйте, не могли бы вы со следующего обновления добавить в ленту новостей сортировку по популярности.
2;Добавьте уже кнопку для блокировки людей, которые спамят 
2;Здравствуйте, можно ли добавить функцию скорости для голосовых сообщений
2;Можно ли сделать, чтобы при добавлении истории в инстаграмм была возможность поверх истории добавить видео
2;Добавьте возможность отказываться от обновления, меня все устраивает в старой версии приложения, после обновления все крашится
2;Хочу чтобы в приложении было резервное копирование сообщений, фото, и видео, которое сохраняется в за конкретным аккаунтом
2;Можете пожалуйста добавить функцию что когда тебя блокирует человек приходит сообщение например 
2;Добавьте функцию отключения звука уведомлений
2;Здрасте, а добавьте функцию, которая дает возможность делится сообщением с людьми не только которые находятся в группе друзья
2;Дорогие разработчики приложения. Не пора ли внести в него что то новое и полезное. К примеру исправление ошибок в сообщении. Ведь бывает,что сообщение отправил,а только потом ошибку в слове обнаружил. А исправить её нет возможности.
2;Здравствуйте, добавьте пожалуйста возможность сохранения фото на компьютер, чтобы не приходилось делать скриншот, и не терять в качестве картинки
2;я бы хотел иметь возможность быстрого создания бэкапа моих данных
2;можете сделать кнопку, которая очищала весь спам, который есть в моих сообщениях
2;хотелось бы увидеть в приложении кнопку 
2;добавьте опцию на полное удаление сообщений из 
2;добавьте график посещаемости сайта
2;добавьте тёмную тему для всего сайта, это было бы удобно и красиво
2;Измените дизайн сайта, очень некрасиво подобраны цвета
2;Добавьте кнопку, которая бы открывала переписку в отдельном окне
2;добавьте функцию скачивания данных в виде документов формата .docx .pdf  и пр.
2;Добавьте функцию самостоятельного выбора способов авторизации
2;Добавьте возможность самостоятельного перемещения элементов на сайте, чтобы можно было настроить его под себя
2;Добавьте кнопку приобретения вип аккаунта на определённый срок
2;добавьте функцию автоматического изменения пароля каждые пол месяца, и чтобы новый пароль приходил на мою почту
2;добавьте возможность редактирования имени другого пользователя, чтобы я сам его назвал и сразу понимал, с кем я обзаюсь
2;Не хватает функции воспроизведения аудиосообщения, можно добавить ?
2;Добавьте функцию голосового поиска по записям 
2;Здравствуйте, удалите все дублирующиеся карточки справочников
2;Что натворили с почтой? Зачем мне все эти настройки? Верните кнопку-удалить отмеченные
2;Здравствуйте, добавьте топ работников, для более наглядной эффективности работы сотрудников
2;Здравствуйте, добавьте функцию расчета кредита прямо на главной странице банка.
2;Здравствуйте, не хватает хеллоуинского оформления сайта, было бы здорово
2;Здравствуйте, не хватает рождественского оформления сайта, было бы здорово
2;Здравствуйте, не хватает кнопки вернуться на «Главную» было бы очень удобно для всех
2;Добавьте колонку с новостями справа от главных постов, как-то скучненько
2;Уберите всплывающую рекламу на своем сайте, очень раздражает!
2;Было бы гораздо лучше, если бы был анимированный фон на сайте, сделайте пж
2;добавьте функцию автоматического создания бэкапа и отправку его на другой компьютер каждый понедельник
2;включите возможность восстановления автоматически удалённых сообщений
2;хотелось бы иметь возможность группирования каналов, которые я просматриваю
2;хочу видеть в самом низу страницы ссылку на лицензию на вашу продукцию
2;добавьте возможность самостоятельного распределения приходящих сообщений по папкам
2;Добавьте возможность управления жестами
2;добавьте отображения страницы только в виде HTML кода, для ускорения загрузки если слабый интернет
2;Добавьте кнопку проверки имеющихся обновлений
2;добавьте функцию смены языка интерфейса
2;добавьте функцию переадресации сообщений на другие почту
2;добавьте функцию сохранения данных для авторизации, чтобы я сразу заходил на свой профиль с этого компьютера
2;добавьте функцию проверки правописания
2;добавьте функцию автоматической смены раскладки клавиатуры при наборе текста
2;добавьте опцию 
2;Прошу вас добавить кнопку, уведомляющкю, сколько новых заданий пришло
2;Прошу добавить кнопку для предоставления всего материала по данному семестру
2;Добавьте кнопку для вычисления среднего значения зарплат
2;Добавьте окно с промежуточным результатом вычислений
2;Добавьте возможность вносить правки в формулу
2;Добавьте кнопку для предварительного просмотра файла
2;Добавьте возможность изменять подпись автора
2;Добавьте кнопку что бы отменить последнее действие
2;Добавьте выпадающий список доступных принтеров
2;Добавьте выпадающий список всех принтеров
2;Добавьте кнопку что бы отменить отмену последнего действия
2;Добавьте кнопку быстрого сохранения
2;Добавьте вкладку для просмотра последних действий на сайте
2;Просьба добавить панель управления шрифтами
2;Просьба добавить справочную информацию в отдельную вкладку программы
2;Нужно переместить панель управления шрифтом в правую сторону
2;Добрый хотелось бы чтобы добавили кнопку главной страницы сайта , для быстрого перехода
2;Просьба добавить на панель быстрого доступа кнопку быстрого поиска
2;Добавьте вкладку для быстрого переключения между сценами проекта
2;Добавьте в программу возможность мониторинга температуры процессора
2;Добавьте всплывающее меню с настройками персонализации рабочего стола
2;Добавьте возможность открытия перечня программ из папки
2;Добавьте всплывающее меню с сохраненными изображениями
2;Добрый день! Добавьте журнал с баллами в бб, чтобы оценивать работу .
2;Здравствуйте! Добавьте функционал автосохранения сообщений.
2;Добрый вечер! Добавьте функционал в блкборд расписание занятий.
2;Здравствуйте! Добавьте кнопку удаления ненужных папок.
2;Добрый день! Мне не хватает  ПО кнопки автосинхронизации пароля.
2;Необходима кнопка быстрого ответа на сообщения
2;Добавление возможности быстрого сообщения с одногруппниками
2;Добавление кнопки по расширению и упрощению интерфейса
2;Добавить возможность делиться со всеми
2;Необходима кнопка изменения цвета интерфейса
2;Хочу чтобы добавили функцию быстрого поиска
2;Добрый вечер! Добавьте кнопку скачивание пдф файлов.
2;Добавьте кнопку поиска информации по сайту.
2;добавьте кнопку возврата домой
2;Добавьте дополнительный раздел для пользователя
2;Здравствуйте! Добавьте функцию электродного журнала с баллами.
2;добавьте возможность пересылки данных
2;Добавьте кнопку вверх
2;Добавьте функцию отправки сообщений любому пользователю сайта.
2;Добавьте кнопку быстрого открытия тестов по предметам.
